EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Material	Comment	Links	Latitude	Longitude	TM Place	language	photo
EDCS-22300117	CIL 03, 00217 = AE 2008, +00023	Cyprus	?			milites; tria nomina; viri	Q(uintus) Firmius C(ai) f(ilius) Rom(ilia) Ates / |(centurio) leg(ionis) III Gallicae			http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0012270 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0012270	35.051359	33.221283			
EDCS-31200870	CIL 03, 12114	Cyprus	?			nomen singulare; sigilla impressa; tituli fabricationis; viri	Fausti	opus figlinae			35.051359	33.221283			
EDCS-31200871	CIL 03, 12115	Cyprus	?			sigilla impressa; tituli fabricationis	Spe()	opus figlinae			35.051359	33.221283			
EDCS-73800031	EDCS 00752 {Manfred Clauss}	Cyprus	?			sigilla impressa; tituli fabricationis; tria nomina; viri	C(ai) Bellici / Zmaragdi	opus figlinae	cf.: Metropolitan Museum of Art New York; Accession number: 74.51.2428		35.051359	33.221283			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$EDCS_00752.jpg;$EDCS_00752_1.jpg
EDCS-25300397	RACyprus 00029	Cyprus	?								35.051359	33.221283		GR	
EDCS-69200480	AE 2013, 01678	Cyprus	Amathussa / Amathus / Amathous / Amathonte	20	20	Augusti/Augustae; mulieres; tituli honorarii; tituli sacri; viri	[Ti(berio) C]aesare divi Aug(usti) f(ilio) Augusto div[i Iuli nep(ote) pont(ifice)] / [max(imo) c]o(n)s(ule) III tr(ibunicia) potest(ate) XXII anno VI Iulia Augus[ta divi Aug(usti) uxo]/[re ma]tre Ti(beri) Caesaris Aug(usti) et Drusi Caesaris av[ia Gaio Iulio] / [Germ]anico Caesari Ti(beri) Caesaris Aug(usti) f(ilio) divi Au[gusti nep(oti)				34.7152993	33.153963			
EDCS-69200481	AE 2013, 01679	Cyprus	Amathussa / Amathus / Amathous / Amathonte	1	250	ordo senatorius; tituli sacri; tria nomina; viri	] / Imp(eratori?) sacrum Ama[thousiorum civitas(?)] / Abidio Gallo proq(uaestore) s[				34.7152993	33.153963			
EDCS-07600456	Louvre 00923 = AE 1986, 00692	Cyprus	Amathussa / Amathus / Amathous / Amathonte			ordo senatorius; tituli operum; tituli sacri; viri	[1 Crep]ereius pro[consul 3] / [mo]numentum si[gnumq(ue) 3]/um Veneris Cypr[iae 3]/taei pecunia s[ua			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD008130 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD008130	34.7152993	33.153963			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Louvre_00923.jpg
EDCS-25300415	RACyprus 00018	Cyprus	Amathussa / Amathus / Amathous / Amathonte								34.7152993	33.153963		GR	
EDCS-31200869	CIL 03, 12113	Cyprus	Arsinoe / Marion			praenomen et nomen; sigilla impressa; tituli fabricationis; viri	Sex(tus) Ma() f(ecit)	opus figlinae			34.714937	33.162871			
EDCS-10701932	AE 1966, 00489b	Cyprus	Avdimou / Evdhimou / Paphus			Augusti/Augustae; tituli operum; viri	[D(omini) n(ostri)] / [Fl(avi) Iov]iani / [maxi]mi victoris / [ac tr]iumfatoris / [sempe]r Augusti / II			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD016481 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD016481	34.6958453	32.7620848			
EDCS-25300416	RACyprus 00019	Cyprus	Avdimou / Evdhimou / Paphus			Augusti/Augustae; miliaria; viri	// [D(omini) n(ostri)] / [Fl(avi) Iov]iani / [maxi]mi victoris / [ac tr]iumfatoris / [sempe]r Augusti / II	lapis			34.6958453	32.7620848		GR	
EDCS-25300392	RACyprus 00021 = AE 1966, 00488	Cyprus	Avdimou / Evdhimou / Paphus			Augusti/Augustae; miliaria; ordo senatorius; tituli sacri; tria nomina; viri	di]v[i] Traia[ni Parthici] /[et divi] Nera(e) abnep[oti M(arco) Aurelio] / [6] / [6] / [metrop(olis)] civita(t)[i]um [provinciae Cypri] / [per Tib(erium)] Cl(audium) Subatia[num 3] / [pr]o[vinciae] //  // [DD(ominis) nn(ostris)] Fl[(avio) Constantino victori] / m[aximo ac triumfatori] / [semper Augusto et] / [Fl(avio) Cl(audio) Co]nsta[ntino et] / [Fl(avio) Iul(io)] Constantio / [no]b(ilissimis) Caes(aribus) / m(ilia) XXV	lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0095473;HD016475;HD016478 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD016475 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0095473	34.6958453	32.7620848		GR	
EDCS-25300391	RACyprus 00022	Cyprus	Avdimou / Evdhimou / Paphus								34.6958453	32.7620848		GR	
EDCS-25300411	CIL 03, 12111 = RACyprus 00014	Cyprus	Catalkoy / Agios Epiktitos			Augusti/Augustae; miliaria; viri	] Aug(ustum) [ //	lapis			35.3213447	33.3906576		GR	
EDCS-25300412	CIL 03, 06732 = RACyprus 00015	Cyprus	Cayirova / Agios Theodoros / Ayios Theodhoros			Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tituli sacri; tria nomina; viri	Imp(erator) / T(itus) Caesar divi f(ilius) Ves(pasianus) / [Au]g(ustus) [p]ont(ifex) max(imus) tr(ibuniciae) pot(estatis) [XI imp(erator)] / [XVIII co(n)s(ul)] VIII des(ignatus) V[IIII p(ater) p(atriae)] / [via]s novas fecit [provinciae Cypri] / per L(ucium) Plotium P[3 proco(n)s(ulem)] / XVIII // m]aximo / [ac Flavio Iul(io) C]onstantino / [vict]oribus / [semper A]ug(ustis)	lapis			35.3660363	34.0297851			
EDCS-25300403	RACyprus 00006	Cyprus	Chrysochou	333	335	Augusti/Augustae; miliaria; viri	// [D(ominis)] n(ostris) Fl(avio) Constanti[no] / [vic]tori maxim ac trium/fatori semper Aug(usto) / et [Fl(avio) Cl(audio) Const]antino / et Fl(avio) [Iul(io) Con]stantio / et F[l(avio) Iul(io) Co]nstant / nob(ilissimis) Caes(aribus) / mil(ia) III	lapis			35.0036879	32.4395104		GR	
EDCS-22300114	CIL 03, 00214 (p 974) = D 00738	Cyprus	Degirmenlik / Kythrea / Chytriaes / Chytri			Augusti/Augustae; litterae erasae; nomen singulare; ordo senatorius; tituli honorarii; viri	DD(ominis) nn(ostris) / [C]onstant[ius] victor ac / [t]riumfat[or sem]per Aug(ustus) et / [[6]] / nobiliss[imus C]aesar pro / virtutum [meritis] et laboru[m] / quos in p[raefectur]a emmensu[s est] / viro clar[issimo] Filippo pr[aef(ecto)] / praetorio [statua]m ex aere / fusam auro [cond]ectoratam / conloca[ri iusse]runt			http://db.edcs.eu/epigr/partner.php?s_language=en&param=S863;de_01dessuoft%23page/165/mode/2up	35.2475348	33.4812843			
EDCS-20900059	AE 2000, 01494	Cyprus	Eptagonia			sigilla impressa; tituli fabricationis; tria nomina; viri	L(uci) Ovedi / Statian(i)	opus figlinae		http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD047965 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD047965	34.8468483	33.1583713			
EDCS-67200759	AE 2001, 01949	Cyprus	Gazimagusa / Famagusta / Ammokhostos / Ammochostos / Salamis	101	300					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD037133 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD037133	35.122964	33.9347628		GR	
EDCS-77600043	AE 1904, 00224	Cyprus	Girne / Keryneia / Kyrenia	-27	14	tituli honorarii		lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P311569;1ae1904-59	35.3352654	33.3188405		GR	
EDCS-78300778	AE 1928, 00063 = SEG-06, 00834	Cyprus	Girne / Keryneia / Kyrenia	42	43	Augusti/Augustae; ordo senatorius; tituli honorarii; tria nomina; viri		lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P312236;1ae1928-17	35.3352654	33.3188405		GR	
EDCS-22300115	CIL 03, 00215 (p 974) = AE 1953, 00171	Cyprus	Gonendere / Knodhara			milites; ordo equester; tituli sacri; tria nomina; viri	Genio / praesidi(i) / et / montium / coh(ors) VII Breuc(orum) / c(ivium) R(omanorum) eq(uitata) cui praeest / M(arcus) Og[u]ln[i]us Tir[o(?)] pr/aef(ectus) c(uram) [a(gente) P(ublio)] Aemili[o			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD018668 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD018668	35.2640771	33.6614828			
EDCS-10900686	AE 1997, 01531	Cyprus	Kato Paphos / Nea Paphos / Malloutena	-18	-17	viri	]us Rufius			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD049826 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD049826	34.7587594	32.4100834			
EDCS-10900688	AE 1997, 01533 = AE 1998, 01424	Cyprus	Kato Paphos / Nea Paphos / Malloutena	301	400	inscriptiones christianae; nomen singulare; viri	Pax / tibi / [M]arc[e] // euan/gelis/ta [meus]			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD049827 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD049827	34.7587594	32.4100834			
EDCS-25300395	RACyprus 00026	Cyprus	Khapotami			Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli sacri; tria nomina; viri	Imp(eratori) Cas(ari) div(i) M(arci) Antonin(i) Pii Ger(manici) Sarm(atici) fil(io) [divi Commodi] / fratri (di)v(i) Hadrian(i) e(t) divi Traiani Parthici et div(i) Nerva(e) ab(n)[epoti] / L(ucio) Se(ptimio) Severo Pii Pertinaci Augusto Adiabenico Part(h)ico maximo [pont]/ific maximo trib{o}unicia{i} potestate {to} VI co(n)s(uli) II patri patria proco(n)s(uli) [et Imp(eratori)] Casar(i) L(uci) Sep(timi) Severi Pii Pertincis Aug(usti) Arab(ici) Adiabenici Part(h)ici fil(io) / ii M(arci) Antonini Pii Germanici Sarmatic(i) nepoti div(i) Hadriani [et di]vi / Traiani et divi Nerva(e) abnepot M(arco) Aur(elio) Antonino Augusto [tribunicia] / pot[estate] proco(n)s(uli) et [[L(ucio) Sep(timio) Getae]] Casari milia erexit Sebaste Papos sacra / metropolis civitati{o}um Cy[pri] per Audiu[m] B[ass]{o}um proco(n)s(ulem) provincia	lapis			34.683334	32.591667			
EDCS-25300396	RACyprus 00027 = AE 1953, 00173	Cyprus	Khapotami								34.683334	32.591667		GR	
EDCS-10701933	AE 1966, 00490	Cyprus	Kouklia / Paphus			Augusti/Augustae; tituli operum; tituli sacri; viri	[Imp(erator) Ca]esar Aug[ustus] / [divi f(ilius)] pontif[ex max(imus)] / [			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD016484 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD016484	34.7108433	32.5736119			
EDCS-12600035	IKourion 00106 = AE 1975, 00833	Cyprus	Kourion / Curium			Augusti/Augustae; tituli operum; viri	pater] / patriae ex[struxit 3] / stratum tr[3 ex dex]/tra exe[dra 3] / prae fon[te 3] / iuxta E[			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD011943 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD011943	34.6655909	32.8853432			
EDCS-12600036	IKourion 00107 = AE 1975, 00834	Cyprus	Kourion / Curium			Augusti/Augustae; ordo senatorius; tituli operum; tria nomina; viri	[Nero Claudius Caesar Aug(ustus) Germanicus pont(ifex) max(imus) trib(unicia)] / [pot(estate) 3 Curiensium ci]vitati [per Q(uintum)] / [I]ulium [Cordum] p[roco(n)s(ulem) theatrum restituit]			http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0047686;HD011946 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD011946 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0047686	34.6655909	32.8853432			
EDCS-12600037	IKourion 00219 = AE 1975, 00848	Cyprus	Kourion / Curium			mulieres; nomen singulare; viri	Alexan/dri Lada			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD011949 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD011949	34.6655909	32.8853432			
EDCS-25300402	RACyprus 00005	Cyprus	Kritou Terra / Terra / Tera	333	335	Augusti/Augustae; miliaria; viri	D(ominis) n(ostris) Fl(avio) Constantino / victori maximo ac tri[um]/fatori semper Aug(usto) / et Fl(avio) Cl(audio) Constantin[o] / et Fl(avio) Iul(io) Constant[io] / et Fl(avio) Iul(io) Constant / nob(ilissimis) Caes(aribus) / mil(ia) VI	lapis			34.9556729	32.4222236			
EDCS-25300393	RACyprus 00023	Cyprus	Lakkos			miliaria	?	lapis			35.025002	32.458332			
EDCS-25300394	RACyprus 00025	Cyprus	Lakkos								35.025002	32.458332		GR	
EDCS-31300054	IGRRP-03, 00934 = D 08800	Cyprus	Lapta / Lapethus							http://db.edcs.eu/epigr/partner.php?s_language=en&param=de_22dessuoft%23page/1017/mode/2up	35.3409121	33.175342		GR	
EDCS-17100019	AE 1897, 00032	Cyprus	Larnaka / Larnaca / Citium			mulieres; nomen singulare; sigilla impressa; tituli fabricationis; tria nomina; viri	Felix fec(it) / Domit(iae) Luc(illae)	opus figlinae		http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD022634;1ae1897-10 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD022634	34.9236095	33.6236184			
EDCS-22300116	CIL 03, 00216 = CIL 03, 12103 = D 00275 = Kition 03001	Cyprus	Larnaka / Larnaca / Citium			Augusti/Augustae; tituli honorarii; viri	Imp(eratori) Caesari Nervae Aug(usto) / p(atri) p(atriae) co(n)s(uli) II civitas Citiensium			http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0070944;de_01dessuoft%23page/74/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0070944	34.9236095	33.6236184			
EDCS-28400796	CIL 03, 06731 = IGRRP-03, 00983 = Kition 03002	Cyprus	Larnaka / Larnaca / Citium			liberti/libertae; mulieres; nomen singulare; tituli sepulcrales; tria nomina	Iulia Olym/pi / l(iberta) Donata / h(ic) s(ita) est //		cf.: Metropolitan Museum of Art in New York; Access number: 74.51.2393	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0125063 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0125063	34.9236095	33.6236184		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_06731.jpg;$CIL_03_06731_1.jpg;$CIL_03_06731_2.jpg
EDCS-67200764	AE 2001, 01950	Cyprus	Limassol / Neapolis / Theodosias / Amathous	101	300					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD037134 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD037134	34.6852901	33.0332657		GR	
EDCS-67200760	AE 2002, 01495	Cyprus	Limassol / Neapolis / Theodosias / Amathous	601	700			aes		http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD043995 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD043995	34.6852901	33.0332657		GR	
EDCS-67200761	AE 2002, 01496	Cyprus	Limassol / Neapolis / Theodosias / Amathous	1	100					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD043996 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD043996	34.6852901	33.0332657		GR	
EDCS-67200762	AE 2002, 01497	Cyprus	Limassol / Neapolis / Theodosias / Amathous	101	300					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD043997 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD043997	34.6852901	33.0332657		GR	
EDCS-67200763	AE 2002, 01498	Cyprus	Limassol / Neapolis / Theodosias / Amathous	101	300					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD043998 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD043998	34.6852901	33.0332657		GR	
EDCS-25300405	CIL 03, 12112 = RACyprus 00008	Cyprus	Lympia			Augusti/Augustae; miliaria; viri	] maxim[o	lapis			34.9978686	33.4626265			
EDCS-25300406	RACyprus 00009	Cyprus	Lympia			miliaria	?	lapis			34.9978686	33.4626265			
EDCS-25300414	RACyprus 00017	Cyprus	Maroni			miliaria	?	lapis			34.7565688	33.3558762			
EDCS-25300413	RACyprus 00016	Cyprus	Mazotos			Augusti/Augustae; miliaria; viri	] maxim(o) ac [triumfatori] / [s]emper [Augusto et] / [Fl(avio) Cl(audio) Constantino et] / [Fl(avio) Iul(io) Consta]nt[ino] / [no]b(ilissimis) Caes(aribus) [	lapis			34.804063	33.4884218			
EDCS-28501010	CIL 03, 06051 = TSalaminia-02, 00058	Cyprus	Mormenekse / Limnia			officium/professio; tituli sacri; viri	] et deo [3] / [Rom]ani qui in Salam[ine] / [negot]iantur sac[raverunt] / [3]ino et L(ucio) Caeli[o				35.2018633	33.8611874			
EDCS-31300072	CIG 02629 = IGRRP-03, 00939 = D 08811	Cyprus	Palaipaphos / Palea Paphos							http://db.edcs.eu/epigr/partner.php?s_language=en&param=de_22dessuoft%23page/1020/mode/2up	34.7067898	32.573562		GR	
EDCS-22300118	CIL 03, 00218 (p 974) = D 00422 = IGRRP-03, 00967 = RACyprus 00024	Cyprus	Palaipaphos / Palea Paphos	198	198	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tituli sacri; tria nomina; viri	[Imp(eratori) Caes(ari) di]vi Antoni[ni Pii Germanici Sar]/[matici] [fili]o di[vi] Commodi fratri M(arci) Antonini Pii [nepoti divi Hadriani pron(epoti)] / divi Traiani Parthici et divi Ner[vae ab]nepoti [L(ucio) Septimio] / Severo Pio Pertinaci Augusto Adiabenico maximo po(n)/tifici maximo trib{o}unicia pot(statis) VI[3] patri patria / et Imp(eratori) Casari L(uci) Septimi[i P]ii Pertinacis / Part(ici) Aug(usti) Maximi f(ilii) M(arci) Antonini Pii Germanici Sarmatic[i] / nepoti divi Antonini nepoti divi [H]adriani et divi Traiani / et divi Ner M(arco) Aurelio Antonino Augusto trib{o}unicia p[otestate] / et L(ucio) ep[timio Getae nobilissimo Caesari] milia erexit Seb(aste) Papos [s]acr[a] m[etropolis] / ciitati{o}um Cypri per Audi{o}um Bass{o}um proco(n)s(ulem) / provinc Cypri an(no) {I}VII	lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0047672;HD067830;de_01dessuoft%23page/101/mode/2up | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD067830 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0047672	34.7067898	32.573562			
EDCS-26601043	CIL 03, 12101 = CIL 01, 03442 = D 07208 = IGRRP-03, 00965 = SEG-20, 00212	Cyprus	Palaipaphos / Palea Paphos			officium/professio; tituli sacri	[Veneri Paphiae] / [c(ives) R(omani) qui Pa]phi negotiantur //			http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0001392;de_21dessuoft%23page/736/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0001392	34.7067898	32.573562		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0001319
EDCS-25300400	RACyprus 00003 = AE 1940, 00105	Cyprus	Pano Arodes								34.9361563	32.4072286		GR	
EDCS-25300401	RACyprus 00004	Cyprus	Pano Arodes			miliaria	?	lapis			34.9361563	32.4072286			
